mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_dim_red,param_dim_red__n_components,param_norm,param_vec__min_df,param_clf,param_clf__max_depth,param_clf__max_features,param_clf__n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,dim_red_name,norm_name,clf_name
2.7174668312072754,0.0,0.5898861885070801,0.0,1e-05,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.01,,,,,"{'clf__alpha': 1e-05, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.36519348944813457,0.36519348944813457,0.0,11,TruncatedSVD,Normalizer,SGDClassifier
2.225914716720581,0.0,0.581334114074707,0.0,1e-06,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.0,,,,,"{'clf__alpha': 1e-06, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.365602394595079,0.365602394595079,0.0,10,TruncatedSVD,Normalizer,SGDClassifier
2.050001859664917,0.0,0.577455997467041,0.0,1e-06,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.01,,,,,"{'clf__alpha': 1e-06, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,SGDClassifier
3.112574815750122,0.0,0.5957660675048828,0.0,1e-06,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",50,"Normalizer(copy=False, norm='l2')",0.0,,,,,"{'clf__alpha': 1e-06, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 50, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.3520914081026546,0.3520914081026546,0.0,14,TruncatedSVD,Normalizer,SGDClassifier
2.7855019569396973,0.0,0.5791442394256592,0.0,1e-06,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",50,"Normalizer(copy=False, norm='l2')",0.01,,,,,"{'clf__alpha': 1e-06, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 50, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.40556327343089704,0.40556327343089704,0.0,1,TruncatedSVD,Normalizer,SGDClassifier
4.123942852020264,0.0,0.6084489822387695,0.0,1e-06,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.0,,,,,"{'clf__alpha': 1e-06, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.3906332934284581,0.3906332934284581,0.0,5,TruncatedSVD,Normalizer,SGDClassifier
3.5472168922424316,0.0,0.5958631038665771,0.0,1e-06,"TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.01,,,,,"{'clf__alpha': 1e-06, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=50, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.4024379338934812,0.4024379338934812,0.0,3,TruncatedSVD,Normalizer,SGDClassifier
2.226637125015259,0.0,0.619276762008667,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
1.995262861251831,0.0,0.6114718914031982,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.01,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.4383039474487305,0.0,0.6398530006408691,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",50,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 50, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.21665620803833,0.0,0.618596076965332,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",50,"Normalizer(copy=False, norm='l2')",0.01,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 50, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.9630160331726074,0.0,0.6554529666900635,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.5722780227661133,0.0,0.6417300701141357,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.01,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.710609197616577,0.0,0.7002139091491699,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,200,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 200, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.5807108879089355,0.0,0.6492841243743896,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.01,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,200,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 200, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.999040126800537,0.0,0.6645491123199463,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",50,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,200,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 200, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 50, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.7889039516448975,0.0,0.6573271751403809,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",50,"Normalizer(copy=False, norm='l2')",0.01,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,200,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 200, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 50, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
3.49981427192688,0.0,0.6880929470062256,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,200,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 200, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
3.1255459785461426,0.0,0.6725630760192871,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",100,"Normalizer(copy=False, norm='l2')",0.01,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,2,200,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 2, 'clf__n_estimators': 200, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 100, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.01}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
2.4789130687713623,0.0,0.6545321941375732,0.0,,"TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0)",20,"Normalizer(copy=False, norm='l2')",0.0,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False)",2,auto,100,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
                       max_depth=4, max_features='auto', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=200,
                       n_jobs=None, oob_score=False, random_state=0, verbose=0,
                       warm_start=False), 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__n_estimators': 100, 'dim_red': TruncatedSVD(algorithm='randomized', n_components=100, n_iter=5,
             random_state=None, tol=0.0), 'dim_red__n_components': 20, 'norm': Normalizer(copy=False, norm='l2'), 'vec__min_df': 0.0}",0.33356235914289795,0.33356235914289795,0.0,35,TruncatedSVD,Normalizer,RandomForestClassifier
